,gender,Annual_income,income_type,Education,family_type,house_type,DAYS_BIRTH,working_day,work_phone,phone,email,occyp_type,begin_month,car_reality,credit
25398,F,157500.0,4,1,Married,House / apartment,-12289,-1812,0,1,0,Core staff,-43.0,1,2.0
19078,F,157500.0,4,1,Married,With parents,-10845,-521,0,0,1,High skill tech staff,-24.0,2,2.0
24101,F,157500.0,4,1,Separated,House / apartment,-17237,-3000,0,0,0,Medicine staff,-13.0,0,2.0
25797,F,157500.0,4,1,Single / not married,House / apartment,-11511,-519,0,0,0,High skill tech staff,-13.0,1,0.0
19175,F,157500.0,4,2,Single / not married,House / apartment,-11406,-3078,1,0,0,Managers,-48.0,1,0.0
21341,F,157500.0,4,3,Married,House / apartment,-14400,-1435,0,0,0,Sales staff,-16.0,2,1.0
17961,F,157500.0,4,4,Civil marriage,House / apartment,-15514,-8714,0,0,0,none,-20.0,1,2.0
26202,F,157500.0,4,4,Civil marriage,House / apartment,-15100,-3500,0,0,0,Cooking staff,-32.0,0,1.0
23464,F,157500.0,4,4,Married,House / apartment,-20831,-1142,0,0,1,Cleaning staff,-7.0,2,2.0
23146,F,157500.0,4,4,Married,House / apartment,-19702,-9870,1,1,0,none,-21.0,0,2.0
9067,F,157500.0,4,4,Married,House / apartment,-19064,-2939,0,0,0,none,-35.0,1,2.0
12262,F,157500.0,4,4,Married,House / apartment,-18150,-1812,0,0,0,Drivers,-8.0,1,2.0
4874,F,157500.0,4,4,Married,House / apartment,-17567,-3917,0,0,0,none,-50.0,1,1.0
14937,F,157500.0,4,4,Married,House / apartment,-17343,-938,0,0,0,Sales staff,-8.0,1,0.0
10829,F,157500.0,4,4,Married,House / apartment,-16712,-2393,0,0,0,Core staff,-52.0,2,1.0
17899,F,157500.0,4,4,Married,House / apartment,-16415,-9756,0,0,0,Laborers,-19.0,2,0.0
23074,F,157500.0,4,4,Married,House / apartment,-14883,-1010,0,0,0,Sales staff,-38.0,1,1.0
12229,F,157500.0,4,4,Married,House / apartment,-14883,-1010,0,0,0,Sales staff,-19.0,1,1.0
10486,F,157500.0,4,4,Married,House / apartment,-14854,-2452,0,1,0,none,-6.0,2,1.0
11573,F,157500.0,4,4,Married,House / apartment,-14510,-3805,0,0,0,Core staff,-60.0,1,2.0
15472,F,157500.0,4,4,Married,House / apartment,-14510,-3805,0,0,0,Core staff,-30.0,1,1.0
24037,F,157500.0,4,4,Married,House / apartment,-14510,-3805,0,0,0,Core staff,-29.0,1,2.0
23917,F,157500.0,4,4,Married,House / apartment,-14510,-3805,0,0,0,Core staff,-22.0,1,2.0
11841,F,157500.0,4,4,Married,House / apartment,-14510,-3805,0,0,0,Core staff,-13.0,1,1.0
18713,F,157500.0,4,4,Married,House / apartment,-14510,-3805,0,0,0,Core staff,-13.0,1,1.0
19118,F,157500.0,4,4,Married,House / apartment,-14510,-3805,0,0,0,Core staff,-13.0,1,2.0
19620,F,157500.0,4,4,Married,House / apartment,-14425,-4568,1,1,0,Laborers,-28.0,1,2.0
13658,F,157500.0,4,4,Married,House / apartment,-14425,-4568,1,1,0,Laborers,-9.0,1,1.0
24400,F,157500.0,4,4,Married,House / apartment,-14425,-4568,1,1,0,Laborers,-9.0,1,2.0
21669,F,157500.0,4,4,Married,House / apartment,-14133,-185,0,1,0,Sales staff,-45.0,1,2.0
24041,F,157500.0,4,4,Married,House / apartment,-13437,-1671,0,0,0,none,-50.0,1,2.0
18064,F,157500.0,4,4,Married,House / apartment,-12500,-5762,0,0,0,Managers,-20.0,2,0.0
17262,F,157500.0,4,4,Married,House / apartment,-10737,-2078,0,0,1,Sales staff,-47.0,2,2.0
12470,F,157500.0,4,4,Married,House / apartment,-10087,-2908,1,1,0,Sales staff,-21.0,0,0.0
11107,F,157500.0,4,4,Married,House / apartment,-10087,-2908,1,1,0,Sales staff,-20.0,0,2.0
11795,F,157500.0,4,4,Separated,House / apartment,-19451,-278,0,0,0,Laborers,-50.0,1,1.0
16203,F,157500.0,4,4,Separated,House / apartment,-18540,-1534,0,0,0,Sales staff,-17.0,1,1.0
7839,F,157500.0,4,4,Separated,House / apartment,-14172,-3931,0,0,0,Laborers,-20.0,1,2.0
10716,F,157500.0,4,4,Single / not married,House / apartment,-18650,-1892,0,0,0,Laborers,-17.0,1,2.0
22761,F,157500.0,4,4,Single / not married,House / apartment,-17538,-7676,0,1,0,Private service staff,-33.0,1,2.0
15762,F,157500.0,4,4,Single / not married,House / apartment,-17538,-7676,0,1,0,Private service staff,-4.0,1,2.0
17785,F,157500.0,4,4,Single / not married,House / apartment,-10671,-1266,0,0,0,Private service staff,-4.0,2,0.0
7425,F,157500.0,4,4,Widow,House / apartment,-18571,-4602,1,0,0,none,-17.0,0,2.0
11985,F,162000.0,0,4,Married,House / apartment,-13607,-4032,1,0,0,Core staff,-22.0,0,1.0
11878,F,162000.0,1,4,Civil marriage,House / apartment,-19694,0,0,0,0,none,-43.0,0,2.0
15292,F,162000.0,4,4,Civil marriage,House / apartment,-21152,-397,0,0,0,Managers,-21.0,2,2.0
16665,F,162000.0,4,4,Civil marriage,House / apartment,-12369,-1432,1,1,0,Managers,-60.0,1,2.0
21189,F,162000.0,4,4,Married,House / apartment,-12673,-1236,0,1,1,none,-23.0,1,0.0
26354,F,162000.0,4,4,Separated,House / apartment,-14786,-4601,0,0,0,Sales staff,-55.0,1,2.0
9058,F,162000.0,4,4,Separated,House / apartment,-14786,-4601,0,0,0,Sales staff,-49.0,1,2.0
15624,F,162000.0,4,4,Separated,House / apartment,-14786,-4601,0,0,0,Sales staff,-28.0,1,2.0
24328,F,162000.0,4,4,Separated,House / apartment,-14786,-4601,0,0,0,Sales staff,-28.0,1,0.0
19424,F,165600.0,1,4,Widow,House / apartment,-21383,0,0,1,0,none,-29.0,1,2.0
20227,F,166500.0,0,4,Civil marriage,House / apartment,-14019,-3902,0,0,0,Sales staff,-22.0,1,2.0
8824,F,166500.0,0,4,Single / not married,House / apartment,-16068,-2722,0,1,0,Laborers,-55.0,1,2.0
14950,F,166500.0,2,1,Married,House / apartment,-14489,-5819,0,0,0,Medicine staff,-49.0,1,2.0
20852,F,166500.0,2,1,Married,House / apartment,-14489,-5819,0,0,0,Medicine staff,-38.0,1,2.0
25058,F,166500.0,4,2,Married,House / apartment,-10794,-4029,0,0,1,Laborers,-42.0,1,2.0
18222,F,166500.0,4,4,Civil marriage,House / apartment,-12258,-1816,0,0,1,none,-34.0,1,2.0
23576,F,166500.0,4,4,Married,House / apartment,-22535,-5467,0,1,0,none,-58.0,0,2.0
25346,F,167400.0,1,4,Married,House / apartment,-19028,0,0,0,0,none,-47.0,1,1.0
14713,F,167400.0,1,4,Married,House / apartment,-19028,0,0,0,0,none,-28.0,1,1.0
16418,F,167400.0,1,4,Married,House / apartment,-19028,0,0,0,0,none,-20.0,1,1.0
13477,F,171000.0,1,4,Married,House / apartment,-23153,0,0,1,0,none,-15.0,1,1.0
21081,F,171000.0,2,3,Widow,House / apartment,-18672,-2593,0,1,0,Medicine staff,-13.0,1,2.0
8936,F,171000.0,3,1,Married,House / apartment,-18756,-3904,0,0,1,Core staff,-39.0,1,1.0
14670,F,171000.0,4,4,Married,House / apartment,-15629,-356,0,0,0,Sales staff,-44.0,1,2.0
15052,F,171000.0,4,4,Married,House / apartment,-15111,-2019,1,1,0,Sales staff,-49.0,1,0.0
24609,F,171000.0,4,4,Married,House / apartment,-14622,-1160,1,1,0,Core staff,-43.0,0,2.0
18635,F,171000.0,4,4,Married,House / apartment,-14622,-1160,1,1,0,Core staff,-8.0,0,2.0
21800,F,171000.0,4,4,Single / not married,Rented apartment,-16938,-673,0,0,0,Laborers,-28.0,1,2.0
10660,F,175500.0,0,1,Married,House / apartment,-15248,-2227,1,1,0,Managers,-17.0,1,0.0
19459,F,175500.0,1,4,Married,House / apartment,-20770,0,0,0,0,none,-32.0,1,2.0
23875,F,175500.0,4,4,Married,House / apartment,-18868,-10993,1,0,0,none,-50.0,0,2.0
25405,F,175500.0,4,4,Married,House / apartment,-18868,-10993,1,0,0,none,-20.0,0,2.0
4009,F,175500.0,4,4,Married,House / apartment,-18053,-3141,0,0,0,Sales staff,-42.0,2,2.0
22855,F,175500.0,4,4,Married,House / apartment,-18053,-3141,0,0,0,Sales staff,-19.0,2,1.0
17490,F,175500.0,4,4,Married,House / apartment,-18053,-3141,0,0,0,Sales staff,-16.0,2,1.0
24177,F,175500.0,4,4,Single / not married,House / apartment,-18643,-658,0,0,0,High skill tech staff,-4.0,0,2.0
23083,F,180000.0,0,1,Civil marriage,House / apartment,-11542,-1169,0,0,1,Sales staff,-9.0,2,1.0
19090,F,180000.0,0,1,Married,House / apartment,-23556,-165,0,0,0,Private service staff,-12.0,1,2.0
25921,F,180000.0,0,1,Married,House / apartment,-20165,-6565,0,0,0,Core staff,-14.0,2,0.0
20517,F,180000.0,0,1,Married,House / apartment,-12953,-306,1,1,0,none,-57.0,2,2.0
1183,F,180000.0,0,1,Married,House / apartment,-12953,-306,1,1,0,none,-50.0,2,2.0
18679,F,180000.0,0,1,Married,House / apartment,-11067,-2208,1,0,1,Managers,-7.0,1,1.0
25611,F,180000.0,0,4,Civil marriage,House / apartment,-11920,-2967,0,0,0,Realty agents,-53.0,1,1.0
6880,F,180000.0,0,4,Married,House / apartment,-21180,-2728,0,0,0,none,-39.0,1,1.0
10927,F,180000.0,0,4,Married,House / apartment,-20560,-661,0,0,0,Sales staff,-50.0,1,0.0
14511,F,180000.0,0,4,Married,House / apartment,-20560,-661,0,0,0,Sales staff,-1.0,1,1.0
14829,F,180000.0,0,4,Married,House / apartment,-17468,-7413,0,0,0,Core staff,-35.0,1,1.0
18363,F,180000.0,0,4,Married,House / apartment,-17468,-7413,0,0,0,Core staff,-35.0,1,1.0
18214,F,180000.0,0,4,Married,House / apartment,-16541,-1085,0,1,0,none,-38.0,1,1.0
14818,F,180000.0,0,4,Married,House / apartment,-16234,-6075,0,1,0,Laborers,-24.0,1,2.0
22016,F,180000.0,0,4,Married,House / apartment,-16234,-6075,0,1,0,Laborers,-24.0,1,2.0
23155,F,180000.0,0,4,Married,House / apartment,-16234,-6075,0,1,0,Laborers,-7.0,1,2.0
14935,F,180000.0,0,4,Married,House / apartment,-14122,-796,0,0,0,Laborers,-34.0,0,0.0
19179,F,180000.0,0,4,Married,House / apartment,-14122,-796,0,0,0,Laborers,-34.0,0,1.0
19597,F,180000.0,0,4,Married,House / apartment,-11363,-721,0,1,0,High skill tech staff,-34.0,2,2.0
25395,F,180000.0,0,4,Married,House / apartment,-10572,-137,0,0,0,none,-3.0,1,1.0
20886,F,180000.0,0,4,Married,House / apartment,-10438,-2264,0,1,0,none,-34.0,1,2.0
23345,F,180000.0,0,4,Married,House / apartment,-9980,-128,0,1,0,Sales staff,-34.0,2,2.0
20236,F,180000.0,0,4,Separated,House / apartment,-16267,-2461,0,0,0,none,-39.0,0,2.0
25634,F,180000.0,0,4,Separated,House / apartment,-15351,-6790,0,0,0,Core staff,-31.0,1,0.0
21492,F,180000.0,0,4,Single / not married,House / apartment,-14756,-567,0,0,0,none,-9.0,1,2.0
8618,F,180000.0,0,4,Single / not married,House / apartment,-11348,-1436,0,0,0,Private service staff,-48.0,2,2.0
26298,F,180000.0,0,4,Single / not married,House / apartment,-10141,-2531,0,0,0,Cooking staff,-41.0,0,2.0
12032,F,180000.0,1,1,Separated,House / apartment,-23789,0,0,0,0,none,-60.0,1,0.0
22163,F,180000.0,1,1,Separated,House / apartment,-23603,0,0,0,0,none,-10.0,1,2.0
16414,F,180000.0,1,4,Civil marriage,House / apartment,-21369,0,0,1,0,none,-55.0,1,2.0
6421,F,180000.0,1,4,Married,House / apartment,-23770,0,0,0,0,none,-42.0,1,1.0
24476,F,180000.0,1,4,Married,House / apartment,-23770,0,0,0,0,none,-10.0,1,2.0
24515,F,180000.0,1,4,Married,House / apartment,-23269,0,0,1,0,none,-37.0,1,0.0
12493,F,180000.0,1,4,Married,House / apartment,-22381,0,0,0,0,none,-54.0,1,2.0
21152,F,180000.0,1,4,Married,House / apartment,-22381,0,0,0,0,none,-43.0,1,2.0
23478,F,180000.0,1,4,Married,House / apartment,-17732,0,0,0,0,none,-34.0,1,2.0
17733,F,180000.0,1,4,Married,House / apartment,-17732,0,0,0,0,none,-2.0,1,1.0
13625,F,180000.0,1,4,Single / not married,House / apartment,-23431,0,0,0,0,none,-44.0,1,2.0
22602,F,180000.0,1,4,Widow,House / apartment,-20522,0,0,1,0,none,-5.0,1,0.0
21047,F,180000.0,2,1,Married,House / apartment,-16000,-7401,0,0,0,Core staff,-36.0,1,2.0
7815,F,180000.0,2,1,Married,House / apartment,-16000,-7401,0,0,0,Core staff,-7.0,1,2.0
20451,F,180000.0,2,1,Married,House / apartment,-14069,-2500,1,1,1,Core staff,-28.0,0,2.0
10235,F,180000.0,2,1,Married,House / apartment,-14069,-2500,1,1,1,Core staff,-27.0,0,2.0
11398,F,180000.0,2,1,Married,House / apartment,-11075,-2808,1,0,0,Core staff,-46.0,0,1.0
13094,F,180000.0,2,1,Married,House / apartment,-11075,-2808,1,0,0,Core staff,-46.0,0,1.0
12396,F,180000.0,2,1,Married,House / apartment,-11075,-2808,1,0,0,Core staff,-42.0,0,1.0
11351,F,180000.0,2,1,Married,House / apartment,-11020,-3578,0,0,0,Core staff,-54.0,1,0.0
22990,F,180000.0,2,1,Married,House / apartment,-10969,-3485,0,0,1,High skill tech staff,-45.0,1,0.0
17396,F,180000.0,2,1,Married,House / apartment,-10969,-3485,0,0,1,High skill tech staff,-5.0,1,1.0
14842,F,180000.0,2,4,Civil marriage,House / apartment,-16091,-7371,1,0,0,Core staff,-43.0,1,2.0
6813,F,180000.0,2,4,Married,House / apartment,-20644,-3873,0,0,0,Medicine staff,-41.0,2,2.0
16644,F,180000.0,2,4,Married,House / apartment,-20644,-3873,0,0,0,Medicine staff,-11.0,2,2.0
24899,F,180000.0,2,4,Married,House / apartment,-14842,-8011,0,0,0,Managers,-7.0,1,2.0
24211,F,180000.0,2,4,Married,House / apartment,-14574,-964,0,1,1,Medicine staff,-24.0,1,1.0
11708,F,180000.0,2,4,Single / not married,House / apartment,-13467,-3850,0,1,0,Medicine staff,-45.0,1,2.0
21100,F,180000.0,2,4,Single / not married,House / apartment,-13467,-3850,0,1,0,Medicine staff,-29.0,1,0.0
21271,F,180000.0,2,4,Single / not married,House / apartment,-13467,-3850,0,1,0,Medicine staff,-3.0,1,0.0
25356,F,180000.0,4,1,Civil marriage,With parents,-13435,-1297,0,0,0,none,-35.0,2,1.0
26140,F,180000.0,4,1,Married,House / apartment,-16518,-410,0,0,0,none,-58.0,2,2.0
18675,F,180000.0,4,1,Married,House / apartment,-15554,-2416,0,1,0,Drivers,-33.0,2,1.0
25444,F,180000.0,4,1,Married,House / apartment,-15201,-1845,1,1,0,Core staff,-9.0,1,2.0
17644,F,180000.0,4,1,Married,House / apartment,-15001,-249,0,0,0,Managers,-8.0,2,1.0
25505,F,180000.0,4,1,Married,House / apartment,-13921,-6949,1,1,0,High skill tech staff,-58.0,1,1.0
11289,F,180000.0,4,1,Married,House / apartment,-11905,-1700,0,0,0,High skill tech staff,-38.0,0,1.0
22925,F,180000.0,4,1,Married,House / apartment,-10868,-1266,1,1,1,Accountants,-11.0,0,2.0
15803,F,180000.0,4,1,Married,House / apartment,-9948,-704,0,0,0,Accountants,-44.0,0,0.0
19926,F,180000.0,4,1,Married,House / apartment,-9948,-704,0,0,0,Accountants,-4.0,0,2.0
14550,F,180000.0,4,1,Married,Municipal apartment,-17918,-2005,0,0,0,none,-45.0,1,0.0
25179,F,180000.0,4,1,Married,With parents,-11380,-1007,1,1,0,Accountants,-13.0,1,2.0
23552,F,180000.0,4,1,Married,With parents,-11380,-1007,1,1,0,Accountants,-11.0,1,2.0
19035,F,180000.0,4,1,Separated,House / apartment,-18838,-5981,0,0,0,Managers,-16.0,2,1.0
21825,F,180000.0,4,1,Separated,House / apartment,-14127,-2058,1,1,1,Accountants,-7.0,0,2.0
20175,F,180000.0,4,1,Single / not married,House / apartment,-22730,-13415,1,1,0,Sales staff,-41.0,1,2.0
24909,F,180000.0,4,2,Separated,House / apartment,-12253,-3496,1,0,0,none,-51.0,1,2.0
22139,F,180000.0,4,2,Widow,House / apartment,-19629,-1897,1,1,0,Core staff,-31.0,0,2.0
9700,F,180000.0,4,4,Civil marriage,House / apartment,-12461,-678,0,0,0,Sales staff,-58.0,2,2.0
18430,F,180000.0,4,4,Civil marriage,House / apartment,-12461,-678,0,0,0,Sales staff,-13.0,2,0.0
14664,F,180000.0,4,4,Civil marriage,House / apartment,-10456,-1953,1,0,0,Medicine staff,-37.0,0,2.0
5940,F,180000.0,4,4,Civil marriage,House / apartment,-10456,-1953,1,0,0,Medicine staff,-19.0,0,2.0
3384,F,180000.0,4,4,Civil marriage,House / apartment,-10456,-1953,1,0,0,Medicine staff,-12.0,0,2.0
16294,F,180000.0,4,4,Married,House / apartment,-22041,-1524,1,1,0,Accountants,-56.0,1,2.0
17580,F,180000.0,4,4,Married,House / apartment,-22041,-1524,1,1,0,Accountants,-56.0,1,2.0
14349,F,180000.0,4,4,Married,House / apartment,-21911,-744,1,1,0,none,-50.0,1,2.0
13893,F,180000.0,4,4,Married,House / apartment,-18767,-1842,0,0,0,Cleaning staff,-5.0,1,2.0
14867,F,180000.0,4,4,Married,House / apartment,-18767,-1842,0,0,0,Cleaning staff,-5.0,1,2.0
22505,F,180000.0,4,4,Married,House / apartment,-18382,-4548,1,1,0,Accountants,-15.0,0,0.0
15421,F,180000.0,4,4,Married,House / apartment,-18234,-2965,1,1,0,Core staff,-10.0,0,2.0
16180,F,180000.0,4,4,Married,House / apartment,-18234,-2965,1,1,0,Core staff,-10.0,0,2.0
9922,F,180000.0,4,4,Married,House / apartment,-17733,-5622,0,1,0,Laborers,-36.0,1,1.0
23064,F,180000.0,4,4,Married,House / apartment,-17733,-5622,0,1,0,Laborers,-26.0,1,2.0
9623,F,180000.0,4,4,Married,House / apartment,-15692,-3649,0,0,0,Managers,-20.0,2,0.0
26031,F,180000.0,4,4,Married,House / apartment,-15280,-2475,0,0,0,Sales staff,-46.0,0,2.0
23118,F,180000.0,4,4,Married,House / apartment,-15116,-2284,0,0,0,Laborers,-29.0,1,0.0
24530,F,180000.0,4,4,Married,House / apartment,-13856,-3010,0,0,0,Laborers,-29.0,1,0.0
6837,F,180000.0,4,4,Married,House / apartment,-13727,-6031,0,0,0,none,-7.0,1,2.0
21745,F,180000.0,4,4,Married,House / apartment,-13139,-1412,0,0,0,Private service staff,-5.0,2,2.0
14043,F,180000.0,4,4,Married,House / apartment,-11749,-992,0,0,0,Medicine staff,-23.0,2,2.0
17949,F,180000.0,4,4,Married,House / apartment,-10645,-3868,1,1,0,Sales staff,-37.0,1,1.0
3617,F,180000.0,4,4,Married,House / apartment,-10309,-1610,0,0,0,Laborers,-10.0,0,1.0
23582,F,180000.0,4,4,Married,Rented apartment,-9762,-1223,1,0,0,Laborers,-37.0,0,0.0
13526,F,180000.0,4,4,Married,With parents,-10774,-2592,0,0,0,none,-52.0,0,0.0
16870,F,180000.0,4,4,Separated,House / apartment,-21978,-5480,0,0,0,Core staff,-11.0,1,2.0
10507,F,180000.0,4,4,Separated,House / apartment,-13774,-2684,0,0,0,Cooking staff,-48.0,0,2.0
11716,F,180000.0,4,4,Separated,House / apartment,-13774,-2684,0,0,0,Cooking staff,-17.0,0,1.0
22650,F,180000.0,4,4,Single / not married,House / apartment,-23007,-11589,1,1,0,Cleaning staff,-60.0,1,2.0
9143,F,180000.0,4,4,Single / not married,House / apartment,-23007,-11589,1,1,0,Cleaning staff,-3.0,1,1.0
16689,F,180000.0,4,4,Single / not married,House / apartment,-14817,-1115,0,0,1,Cooking staff,-4.0,0,1.0
16254,F,180000.0,4,4,Single / not married,House / apartment,-14279,-2939,0,0,0,Sales staff,-59.0,1,2.0
24786,F,180000.0,4,4,Single / not married,House / apartment,-14279,-2939,0,0,0,Sales staff,-59.0,1,0.0
16838,F,180000.0,4,4,Single / not married,House / apartment,-14279,-2939,0,0,0,Sales staff,-43.0,1,0.0
11221,F,180000.0,4,4,Single / not married,House / apartment,-14279,-2939,0,0,0,Sales staff,-30.0,1,2.0
14579,F,180000.0,4,4,Single / not married,House / apartment,-13926,-3062,0,0,0,Laborers,-4.0,2,1.0
15075,F,184500.0,4,1,Separated,With parents,-13438,-4447,1,0,0,Core staff,-20.0,1,2.0
21857,F,184500.0,4,1,Separated,With parents,-13438,-4447,1,0,0,Core staff,0.0,1,0.0
16906,F,185400.0,1,4,Widow,House / apartment,-23584,0,0,0,0,none,-25.0,2,1.0
9287,F,185400.0,1,4,Widow,House / apartment,-23584,0,0,0,0,none,-17.0,2,1.0
26333,F,187650.0,4,1,Single / not married,House / apartment,-8514,-280,0,0,0,none,-4.0,1,2.0
3458,F,189000.0,0,1,Married,House / apartment,-15448,-1875,0,0,0,Security staff,-60.0,1,1.0
25620,F,189000.0,0,4,Civil marriage,House / apartment,-16395,-523,0,0,0,Managers,-50.0,0,2.0
12154,F,189000.0,1,2,Widow,House / apartment,-21845,0,0,0,0,none,-36.0,1,2.0
13720,F,189000.0,1,2,Widow,House / apartment,-21845,0,0,0,0,none,-36.0,1,2.0
12885,F,189000.0,1,2,Widow,House / apartment,-21845,0,0,0,0,none,-10.0,1,2.0
14499,F,189000.0,1,2,Widow,House / apartment,-21845,0,0,0,0,none,-10.0,1,2.0
20136,F,189000.0,1,2,Widow,House / apartment,-21845,0,0,0,0,none,-7.0,1,2.0
22041,F,189000.0,4,4,Married,House / apartment,-14555,-256,0,0,0,Cleaning staff,-5.0,1,2.0
9025,F,189000.0,4,4,Married,House / apartment,-14402,-1059,0,0,1,Sales staff,-24.0,1,2.0
10132,F,193500.0,1,2,Widow,House / apartment,-24295,0,0,0,0,none,-49.0,1,1.0
13781,F,193500.0,1,4,Married,House / apartment,-21757,0,0,0,0,none,-3.0,1,0.0
10744,F,193500.0,1,4,Married,House / apartment,-21757,0,0,0,0,none,-2.0,1,0.0
14273,F,193500.0,1,4,Married,House / apartment,-21757,0,0,0,0,none,-1.0,1,0.0
24110,F,193500.0,2,4,Married,Office apartment,-22168,-10155,0,0,0,Cooking staff,-1.0,1,1.0
21898,F,193500.0,4,1,Single / not married,House / apartment,-17081,-4783,0,1,0,Laborers,-11.0,1,2.0
24946,F,193500.0,4,4,Separated,House / apartment,-19063,-2213,1,1,1,Laborers,-50.0,1,2.0
25060,F,193500.0,4,4,Single / not married,House / apartment,-18449,-9683,0,0,0,none,-42.0,1,0.0
24070,F,193500.0,4,4,Single / not married,House / apartment,-18449,-9683,0,0,0,none,-39.0,1,0.0
23397,F,198000.0,0,4,Civil marriage,House / apartment,-18813,-9748,0,0,0,Laborers,-53.0,0,2.0
22152,F,198000.0,0,4,Civil marriage,House / apartment,-18813,-9748,0,0,0,Laborers,-48.0,0,2.0
25374,F,198000.0,0,4,Civil marriage,House / apartment,-18813,-9748,0,0,0,Laborers,-35.0,0,2.0
24348,F,198000.0,1,4,Widow,House / apartment,-22002,0,0,1,0,none,-12.0,0,1.0
5939,F,202500.0,0,1,Married,House / apartment,-17807,-3041,0,0,0,Accountants,-47.0,0,2.0
4701,F,202500.0,0,1,Married,House / apartment,-15598,-1659,0,0,0,Accountants,-18.0,2,2.0
8088,F,202500.0,0,1,Married,House / apartment,-9663,-218,0,0,0,none,-15.0,1,2.0
22940,F,202500.0,0,2,Married,House / apartment,-15812,-4231,1,1,1,Accountants,-22.0,2,2.0
21261,F,202500.0,0,2,Separated,House / apartment,-14096,-1344,0,1,1,Accountants,-55.0,1,1.0
25688,F,202500.0,0,2,Single / not married,House / apartment,-10205,-308,1,1,0,Sales staff,-11.0,2,2.0
19764,F,202500.0,0,4,Civil marriage,With parents,-14228,-5330,0,1,0,none,-33.0,1,2.0
22866,F,202500.0,0,4,Civil marriage,With parents,-14228,-5330,0,1,0,none,-33.0,1,0.0
20242,F,202500.0,0,4,Married,House / apartment,-20870,-1583,0,0,0,Medicine staff,-59.0,1,2.0
9668,F,202500.0,0,4,Married,House / apartment,-18463,-7048,0,0,0,Accountants,-54.0,2,2.0
22022,F,202500.0,0,4,Married,House / apartment,-18463,-7048,0,0,0,Accountants,-40.0,2,2.0
20042,F,202500.0,0,4,Married,House / apartment,-18463,-7048,0,0,0,Accountants,-3.0,2,1.0
14938,F,202500.0,0,4,Married,House / apartment,-17822,-1730,0,0,0,Managers,-15.0,1,2.0
25038,F,202500.0,0,4,Married,House / apartment,-16173,-674,0,0,0,Sales staff,-22.0,1,0.0
24306,F,202500.0,0,4,Married,House / apartment,-15941,-5830,0,0,0,Managers,-38.0,1,2.0
18880,F,202500.0,0,4,Married,House / apartment,-15346,-2481,0,0,0,Laborers,-28.0,2,1.0
6310,F,202500.0,0,4,Married,House / apartment,-9613,-1085,0,0,0,Core staff,-22.0,2,2.0
24974,F,202500.0,0,4,Married,House / apartment,-9613,-1085,0,0,0,Core staff,-22.0,2,2.0
14609,F,202500.0,0,4,Separated,House / apartment,-10800,-3166,0,0,0,Sales staff,-47.0,0,2.0
14789,F,202500.0,0,4,Single / not married,House / apartment,-10227,-3365,1,1,0,Sales staff,-6.0,1,2.0
9593,F,202500.0,1,1,Married,House / apartment,-21148,0,0,1,0,none,-31.0,1,2.0
11447,F,202500.0,1,1,Widow,House / apartment,-23739,0,0,0,0,none,-47.0,2,0.0
15022,F,202500.0,1,3,Single / not married,House / apartment,-21304,0,0,0,0,none,-16.0,1,2.0
20290,F,202500.0,1,4,Civil marriage,House / apartment,-22042,0,0,0,0,none,-40.0,1,1.0
19014,F,202500.0,1,4,Married,House / apartment,-23390,0,0,0,0,none,-25.0,2,2.0
